"id"	"item_no"	"use_item_no"	"use_item_count"	"use_item_measure"	"fixed_use"	"vari_use"	"fixed_use_assist"	"vari_use_assist"	"item_measure_assist"	"use_item_type"	"created_by"	"created_time"	"updated_by"	"updated_time"
"4a10fbe580524bcf9169f7750447759e"	"614275"	"614263
"	"1"	"件"	"1"	"0"	"0"	"0"	" "	"01"		"2/8/2025 18:42:24"		"2/8/2025 18:42:20"
"4a1c8eac0469446196622a603e813a0d"	"615484
"	"400191"	"1"	"公斤"	"1"	"0"	"0"	"0"	"张"	"00"		"2/8/2025 18:42:26"		"2/8/2025 18:42:20"
"4a1fee862840435793a9a4916206b1eb"	"615489"	"615467"	"1"	"件"	"1"	"0"	"0"	"0"	" "	"01"		"2/8/2025 18:42:26"		"2/8/2025 18:42:20"
"4a205d692cb04c44a8864cdc268a46bd"	"600159"	"600466"	"1"	"件"	"1"	"0"	"0"	"0"	" "	"01"		"2/8/2025 18:42:21"		"2/8/2025 18:42:20"
"4a2af594228e447fbaebaf79b2d8f3d4"	"616706"	"102678"	"1"	"件"	"1"	"0"	"0"	"0"	" "	"00"		"2/8/2025 18:42:21"		"2/8/2025 18:42:20"
"4a2e66bbc8da4a7caeaa969648bc3c3d"	"602500"	"400191"	"1"	"公斤"	"1"	"0"	"0"	"0"	"张"	"00"		"2/8/2025 18:42:25"		"2/8/2025 18:42:20"
"4a2e71402d6d4cd2af960b5fb005a0e0"	"602584"	"602586"	"1"	"件"	"1"	"0"	"0"	"0"	" "	"01"		"2/8/2025 18:42:26"		"2/8/2025 18:42:20"
"4a3c05e03ff844b8a08c9014e066d19e"	"700110"	"700018"	"1"	"公斤"	"1"	"0"	"0"	"0"	" "	"00"		"2/8/2025 18:42:24"		"2/8/2025 18:42:20"
"4a3d8930a1ae4fb3a963d1cc66afb804"	"602362
"	"101176"	"1"	"件"	"1"	"0"	"0"	"0"	" "	"00"		"2/8/2025 18:42:26"		"2/8/2025 18:42:20"
"4a48fed0f9b14ad0877d681f8b97570b"	"601099"	"601048"	"1"	"件"	"1"	"0"	"0"	"0"	" "	"01"		"2/8/2025 18:42:23"		"2/8/2025 18:42:20"
"4a4986dccfe3425489f95d568772f505"	"615776"	"614791"	"1"	"件"	"1"	"0"	"0"	"0"	" "	"01"		"2/8/2025 18:42:27"		"2/8/2025 18:42:20"
"4a498749698c44b1829bc753a5a84b4b"	"615689"	"615688"	"1"	"件"	"1"	"0"	"0"	"0"	" "	"01"		"2/8/2025 18:42:27"		"2/8/2025 18:42:20"
"4a4aa57f7cb549f0b966b2a9fa317967"	"615745"	"615743"	"1"	"件"	"1"	"0"	"0"	"0"	" "	"01"		"2/8/2025 18:42:27"		"2/8/2025 18:42:20"
"4a4fb0a0fe2c4794b6de522e1ad257d3"	"602271"	"600344"	"1"	"件"	"1"	"0"	"0"	"0"	" "	"01"		"2/8/2025 18:42:27"		"2/8/2025 18:42:20"
"4a5ee18b3d1344c7be192f922ff1c19f"	"605443"	"400191"	"1"	"公斤"	"1"	"0"	"0"	"0"	"张"	"00"		"2/8/2025 18:42:25"		"2/8/2025 18:42:20"
"4a60635e515c4dc08561c140f7c5d118"	"616082"	"101564"	"1"	"件"	"1"	"0"	"0"	"0"	" "	"00"		"2/8/2025 18:42:27"		"2/8/2025 18:42:20"
"4a628913c46946c1b216bcdcf520882f"	"601650"	"601619"	"1"	"件"	"1"	"0"	"0"	"0"	" "	"01"		"2/8/2025 18:42:24"		"2/8/2025 18:42:20"
"4a694b8c11e248609a2eac1680858067"	"616539"	"616537"	"1"	"件"	"1"	"0"	"0"	"0"	" "	"01"		"2/8/2025 18:42:28"		"2/8/2025 18:42:20"
"4a6b4a575ca945a78d47127f5932e674"	"612245"	"400499"	"1"	"公斤"	"1"	"0"	"0"	"0"	"张"	"00"		"2/8/2025 18:42:24"		"2/8/2025 18:42:20"
"4a6e4b8ba0694455a57366888fd27636"	"615018"	"109110"	"1"	"件"	"1"	"0"	"0"	"0"	" "	"00"		"2/8/2025 18:42:24"		"2/8/2025 18:42:20"
"4a7306347f4c4629812c0916bfdd6be3"	"601499"	"600847"	"1"	"件"	"1"	"0"	"0"	"0"	" "	"01"		"2/8/2025 18:42:25"		"2/8/2025 18:42:20"
"4a7a73d9bf2b4510b1b286448387d85b"	"615686"	"612102
"	"1"	"件"	"1"	"0"	"0"	"0"	" "	"01"		"2/8/2025 18:42:27"		"2/8/2025 18:42:20"
"4a7db64abe21428c984e705184a1b0c1"	"600730"	"400391"	"1"	"千克"	"1"	"0"	"0"	"0"	"张"	"00"		"2/8/2025 18:42:22"		"2/8/2025 18:42:20"
"4a821c2fbcc942f1840090e0319bcc07"	"600055"	"300680"	"1"	"件"	"1"	"0"	"0"	"0"	" "	"00"		"2/8/2025 18:42:21"		"2/8/2025 18:42:20"
"4a93cc97b443481d8b27aa48682ed4da"	"614795"	"400357"	"1"	"公斤"	"1"	"0"	"0"	"0"	"张"	"00"		"2/8/2025 18:42:23"		"2/8/2025 18:42:20"
"4a981c062eaf41c88188eaeb10ce9a92"	"600098"	"600090"	"1"	"件"	"1"	"0"	"0"	"0"	" "	"01"		"2/8/2025 18:42:22"		"2/8/2025 18:42:20"
"4a9d9e3d9caf436aaa4c59deadb7205b"	"615679"	"600078"	"1"	"个"	"1"	"0"	"0"	"0"	" "	"01"		"2/8/2025 18:42:27"		"2/8/2025 18:42:20"
"4aa38f06feb244a798ebacab064bde01"	"615732"	"600491"	"1"	"件"	"1"	"0"	"0"	"0"	" "	"01"		"2/8/2025 18:42:27"		"2/8/2025 18:42:20"
"4aad7eadc23947ecbd190b6d93a21e2d"	"602632"	"602633"	"1"	"件"	"1"	"0"	"0"	"0"	" "	"01"		"2/8/2025 18:42:26"		"2/8/2025 18:42:20"
"4aae8ab6fd864c8dafff00915d855c62"	"601454"	"400067"	"1"	"公斤"	"1"	"0"	"0"	"0"	"张"	"00"		"2/8/2025 18:42:25"		"2/8/2025 18:42:20"
"4ab0abcfe01f44c5893be43e5849ea70"	"602105"	"605465"	"1"	"件"	"1"	"0"	"0"	"0"	" "	"01"		"2/8/2025 18:42:25"		"2/8/2025 18:42:20"
"4ab4f2fe14954ff7b2aadd31beb1ee24"	"601838"	"601837
"	"1"	"件"	"1"	"0"	"0"	"0"	" "	"01"		"2/8/2025 18:42:24"		"2/8/2025 18:42:20"
"4ab719389425489c95fd063be0b751db"	"616021"	"616024"	"1"	"件"	"1"	"0"	"0"	"0"	" "	"01"		"2/8/2025 18:42:27"		"2/8/2025 18:42:20"
"4abbeed105744d2aa7502257ce7a7807"	"602321
"	"602320
"	"1"	"件"	"1"	"0"	"0"	"0"	" "	"01"		"2/8/2025 18:42:25"		"2/8/2025 18:42:20"
"4abc1dbeec744d00acf9e181ff7fe5f8"	"615569"	"602578"	"1"	"件"	"1"	"0"	"0"	"0"	" "	"01"		"2/8/2025 18:42:28"		"2/8/2025 18:42:20"
"4abd1186a3fa48d6ae43420e3dde0397"	"600449"	"600452"	"1"	"件"	"1"	"0"	"0"	"0"	" "	"01"		"2/8/2025 18:42:22"		"2/8/2025 18:42:20"
"4ac4a63662d4471991a2204828edc2ce"	"615891"	"605464"	"1"	"件"	"1"	"0"	"0"	"0"	" "	"01"		"2/8/2025 18:42:27"		"2/8/2025 18:42:20"
"4ac9daefba92485baedf65a4a29b546c"	"602114"	"601641"	"1"	"件"	"1"	"0"	"0"	"0"	" "	"01"		"2/8/2025 18:42:24"		"2/8/2025 18:42:20"
"4acd11d046434a3bb2b5904ad00f53a6"	"615795"	"615787"	"1"	"件"	"1"	"0"	"0"	"0"	" "	"01"		"2/8/2025 18:42:26"		"2/8/2025 18:42:20"
"4ace0e004ff14b338cfb9f494455d15f"	"615765"	"614100"	"1"	"件"	"1"	"0"	"0"	"0"	" "	"01"		"2/8/2025 18:42:26"		"2/8/2025 18:42:20"
"4acf41666d044b09bf34f407686f5698"	"616773"	"601940"	"1"	"件"	"1"	"0"	"0"	"0"	" "	"01"		"2/8/2025 18:42:28"		"2/8/2025 18:42:20"
"4adb7f5aec344bd1a9e381ab76dea566"	"612129"	"400034"	"1"	"公斤"	"1"	"0"	"0"	"0"	"张"	"00"		"2/8/2025 18:42:25"		"2/8/2025 18:42:20"
"4ae4e8116e504d94ba65b4ba4ae82a9e"	"615827"	"605459"	"1"	"件"	"1"	"0"	"0"	"0"	" "	"01"		"2/8/2025 18:42:27"		"2/8/2025 18:42:20"
"4ae60488c57b477d892930d344f114f5"	"616308"	"400298"	"1"	"公斤"	"1"	"0"	"0"	"0"	"张"	"00"		"2/8/2025 18:42:27"		"2/8/2025 18:42:20"
"4af662a041c9418fb547557cf91c28b1"	"601690"	"601684
"	"1"	"件"	"1"	"0"	"0"	"0"	" "	"01"		"2/8/2025 18:42:23"		"2/8/2025 18:42:20"
"4af80cc1d7f34b0c959a955f1b64ee9b"	"601542"	"650078"	"1"	"件"	"1"	"0"	"0"	"0"	" "	"01"		"2/8/2025 18:42:24"		"2/8/2025 18:42:20"
"4af84c61771c47339cf459fa212a24cf"	"601538"	"601535"	"1"	"件"	"1"	"0"	"0"	"0"	" "	"01"		"2/8/2025 18:42:24"		"2/8/2025 18:42:20"
"4b00008e918c4c5da204b31b50e8ae7b"	"602485"	"600491"	"1"	"件"	"1"	"0"	"0"	"0"	" "	"01"		"2/8/2025 18:42:26"		"2/8/2025 18:42:20"
"4b00b1de38b64bf3a8296fe71616aa0b"	"616872"	"101246"	"1"	"件"	"1"	"0"	"0"	"0"	" "	"00"		"2/8/2025 18:42:28"		"2/8/2025 18:42:20"
"4b013f7bb99244d1a86210daa72cdbc8"	"616872"	"601472"	"1"	"件"	"1"	"0"	"0"	"0"	" "	"01"		"2/8/2025 18:42:28"		"2/8/2025 18:42:20"
"4b0140c468c34ff08d2c584ab5931363"	"600159"	"600123"	"1"	"件"	"1"	"0"	"0"	"0"	" "	"01"		"2/8/2025 18:42:21"		"2/8/2025 18:42:20"
"4b0140ce11ee4c6d82971cfbb7c84e6b"	"616626"	"615490"	"1"	"件"	"1"	"0"	"0"	"0"	" "	"00"		"2/8/2025 18:42:21"		"2/8/2025 18:42:20"
"4b050a38838d4c84bb08c412fa01bb53"	"601264"	"600082"	"1"	"件"	"1"	"0"	"0"	"0"	" "	"01"		"2/8/2025 18:42:23"		"2/8/2025 18:42:20"
"4b0b89ac422a4d89a060c07cc96f0ad6"	"601238"	"601232"	"1"	"件"	"1"	"0"	"0"	"0"	" "	"01"		"2/8/2025 18:42:23"		"2/8/2025 18:42:20"
"4b0d1c3f92db41cd8acf8a4441ebc95f"	"602290"	"600898"	"1"	"件"	"1"	"0"	"0"	"0"	" "	"01"		"2/8/2025 18:42:26"		"2/8/2025 18:42:20"
"4b0d9b26092c4d2692f9b9cd87c03281"	"600088"	"400192"	"1"	"公斤"	"1"	"0"	"0"	"0"	"张"	"00"		"2/8/2025 18:42:22"		"2/8/2025 18:42:20"
"4b11088ec3de492ab2e06d833d3540cc"	"602319
"	"400259"	"1"	"公斤"	"1"	"0"	"0"	"0"	"根"	"00"		"2/8/2025 18:42:25"		"2/8/2025 18:42:20"
"4b2205e86f5d421a8b57c73654bc7ae0"	"602296"	"602247"	"1"	"件"	"1"	"0"	"0"	"0"	" "	"01"		"2/8/2025 18:42:26"		"2/8/2025 18:42:20"
"4b2e48b5ec5d4b7eaba53448e1086884"	"615553"	"400184"	"1"	"公斤"	"1"	"0"	"0"	"0"	"张"	"00"		"2/8/2025 18:42:27"		"2/8/2025 18:42:20"
"4b336813de8d434f983b854c6cfd9cce"	"601277"	"400068"	"1"	"公斤"	"1"	"0"	"0"	"0"	"张"	"00"		"2/8/2025 18:42:21"		"2/8/2025 18:42:20"
"4b366f0d65ff469bb868f8295b39a7c6"	"602177"	"600360"	"1"	"件"	"1"	"0"	"0"	"0"	" "	"01"		"2/8/2025 18:42:24"		"2/8/2025 18:42:20"
"4b37a48415cf4a65bf49279abbfd218c"	"615609"	"615224"	"1"	"件"	"1"	"0"	"0"	"0"	" "	"01"		"2/8/2025 18:42:26"		"2/8/2025 18:42:20"
"4b3b7ca5952147cfbb22dac683342f2e"	"600569"	"600521"	"1"	"件"	"1"	"0"	"0"	"0"	" "	"01"		"2/8/2025 18:42:22"		"2/8/2025 18:42:20"
"4b3e109045064a0b9b805dcbd54b6f1c"	"616871"	"101504"	"1"	"个"	"1"	"0"	"0"	"0"	" "	"00"		"2/8/2025 18:42:27"		"2/8/2025 18:42:20"
"4b4004e3e1a647a887915865b3636285"	"600828"	"100908"	"1"	"件"	"1"	"0"	"0"	"0"	" "	"00"		"2/8/2025 18:42:23"		"2/8/2025 18:42:20"
"4b41418a687944e3b399fe5f1c9c9b2c"	"614863"	"400354"	"1"	"公斤"	"1"	"0"	"0"	"0"	"张"	"00"		"2/8/2025 18:42:25"		"2/8/2025 18:42:20"
"4b43ac8b39fd473c9ff9b3abc65a3407"	"602212"	"600469"	"1"	"件"	"1"	"0"	"0"	"0"	" "	"01"		"2/8/2025 18:42:24"		"2/8/2025 18:42:20"
"4b4f482840b74252bda135cb49adb819"	"617002"	"617001"	"1"	"件"	"1"	"0"	"0"	"0"	" "	"01"		"2/8/2025 18:42:27"		"2/8/2025 18:42:20"
"4b541824b82d4a4da48523e80a1da825"	"650116"	"600084"	"1"	"件"	"1"	"0"	"0"	"0"	" "	"01"		"2/8/2025 18:42:25"		"2/8/2025 18:42:20"
"4b5a86cfd46a4ae781cb7061a8d50cdf"	"600529"	"600533"	"1"	"件"	"1"	"0"	"0"	"0"	" "	"01"		"2/8/2025 18:42:22"		"2/8/2025 18:42:20"
"4b5ad27346204256856bdddc18725b37"	"602732"	"602723"	"1"	"件"	"1"	"0"	"0"	"0"	" "	"01"		"2/8/2025 18:42:25"		"2/8/2025 18:42:20"
"4b605d4f80cf4c498ed8477ff21f2a53"	"602039"	"400499"	"1"	"公斤"	"1"	"0"	"0"	"0"	"张"	"00"		"2/8/2025 18:42:25"		"2/8/2025 18:42:20"
"4b650099818a4c6e985123aedd20901b"	"600954"	"600963"	"1"	"件"	"1"	"0"	"0"	"0"	" "	"01"		"2/8/2025 18:42:22"		"2/8/2025 18:42:20"
"4b706e4a1f544682822396d6ed05a824"	"600828"	"600890"	"1"	"件"	"1"	"0"	"0"	"0"	" "	"01"		"2/8/2025 18:42:23"		"2/8/2025 18:42:20"
"4b7f374016074339a35b602c0c77cf17"	"602664"	"400038"	"1"	"公斤"	"1"	"0"	"0"	"0"	"张"	"00"		"2/8/2025 18:42:24"		"2/8/2025 18:42:20"
"4b82b102c94b42c3b4576b9fd4432e0f"	"615110"	"615111"	"1"	"件"	"1"	"0"	"0"	"0"	" "	"01"		"2/8/2025 18:42:25"		"2/8/2025 18:42:20"
"4b83976757be4207ba41d3af06bd781c"	"602325
"	"602324
"	"1"	"件"	"1"	"0"	"0"	"0"	" "	"01"		"2/8/2025 18:42:25"		"2/8/2025 18:42:20"
"4b8a8313f95f42918e506b8fa4ab13af"	"602349
"	"602339
"	"1"	"件"	"1"	"0"	"0"	"0"	" "	"01"		"2/8/2025 18:42:26"		"2/8/2025 18:42:20"
"4b8b4e166716403f8715284a3390b2c5"	"600522"	"400412"	"1"	"公斤"	"1"	"0"	"0"	"0"	"张"	"00"		"2/8/2025 18:42:22"		"2/8/2025 18:42:20"
"4b95d27c2fdc4ff29b0587d882fb1340"	"616219"	"400500"	"1"	"公斤"	"1"	"0"	"0"	"0"	"张"	"00"		"2/8/2025 18:42:21"		"2/8/2025 18:42:20"
"4b99e8fb87c1407a97eae643656a6c85"	"600793"	"600798"	"1"	"件"	"1"	"0"	"0"	"0"	" "	"01"		"2/8/2025 18:42:23"		"2/8/2025 18:42:20"
"4b9cd55ce38f4329a4179058a7b562f3"	"600275"	"600277"	"1"	"件"	"1"	"0"	"0"	"0"	" "	"01"		"2/8/2025 18:42:22"		"2/8/2025 18:42:20"
"4b9f812db65f437fbe5e48d7a29526b4"	"616873"	"601477"	"1"	"件"	"1"	"0"	"0"	"0"	" "	"01"		"2/8/2025 18:42:28"		"2/8/2025 18:42:20"
"4ba01fb6d56b4ea499f012d273cd3405"	"600159"	"600157"	"1"	"件"	"1"	"0"	"0"	"0"	" "	"01"		"2/8/2025 18:42:22"		"2/8/2025 18:42:20"
"4ba6231f95db4b6faaa4406c541a2a6a"	"601880"	"601246"	"1"	"件"	"1"	"0"	"0"	"0"	" "	"01"		"2/8/2025 18:42:24"		"2/8/2025 18:42:20"
"4ba659a0a4264f7fa9aac42905e4170a"	"616707"	"102647"	"1"	"件"	"1"	"0"	"0"	"0"	" "	"00"		"2/8/2025 18:42:27"		"2/8/2025 18:42:20"
"4ba8e1330d494184bfb0840ae4deb32a"	"600415"	"600115"	"1"	"件"	"1"	"0"	"0"	"0"	" "	"01"		"2/8/2025 18:42:22"		"2/8/2025 18:42:20"
"4ba96f2b5ec445fb9d6b8eebdd482ab6"	"616908"	"400411"	"1"	"公斤"	"1"	"0"	"0"	"0"	"张"	"00"		"2/8/2025 18:42:27"		"2/8/2025 18:42:20"
"4baa6f16edc04b12955643f00466ae67"	"617015"	"400323"	"1"	"公斤"	"1"	"0"	"0"	"0"	"张"	"00"		"2/8/2025 18:42:27"		"2/8/2025 18:42:20"
"4bacdea1793b4ea18ebc03adc3cffeb5"	"600414"	"600103"	"1"	"件"	"1"	"0"	"0"	"0"	" "	"01"		"2/8/2025 18:42:22"		"2/8/2025 18:42:20"
"4bb21e9704e549f89d555eb4d85bde90"	"650079"	"600054"	"1"	"个"	"1"	"0"	"0"	"0"	" "	"01"		"2/8/2025 18:42:22"		"2/8/2025 18:42:20"
"4bb28b0838de4c9fb3fc70d80cefe1a8"	"600098"	"600073"	"1"	"件"	"1"	"0"	"0"	"0"	" "	"01"		"2/8/2025 18:42:22"		"2/8/2025 18:42:20"
"4bb31bd39c904f0ab62574a3391c0947"	"600410"	"600042"	"1"	"个"	"1"	"0"	"0"	"0"	" "	"01"		"2/8/2025 18:42:22"		"2/8/2025 18:42:20"
"4bb904f2b0244438a20cb9f862ace812"	"602693"	"612143"	"1"	"件"	"1"	"0"	"0"	"0"	" "	"01"		"2/8/2025 18:42:24"		"2/8/2025 18:42:20"
"4bc244d2fbe447c1ae92413dec7f65bf"	"615659"	"600789"	"1"	"件"	"1"	"0"	"0"	"0"	" "	"01"		"2/8/2025 18:42:27"		"2/8/2025 18:42:20"
"4bcd65586f204a0282aedbc41ca18b2a"	"615748"	"100911"	"1"	"件"	"1"	"0"	"0"	"0"	" "	"00"		"2/8/2025 18:42:27"		"2/8/2025 18:42:20"
"4bd00a9ca7b048cc994e47a205d2c66a"	"616707"	"602555"	"1"	"件"	"1"	"0"	"0"	"0"	" "	"01"		"2/8/2025 18:42:27"		"2/8/2025 18:42:20"
"4bdc052c5ace45739aaa9aa291924fdd"	"615848"	"605465"	"1"	"件"	"1"	"0"	"0"	"0"	" "	"01"		"2/8/2025 18:42:27"		"2/8/2025 18:42:20"
"4be23b9365cf4834bb22c93cef493829"	"601979"	"605441"	"1"	"件"	"1"	"0"	"0"	"0"	" "	"01"		"2/8/2025 18:42:23"		"2/8/2025 18:42:20"
"4be6cf39b3de44e788f4dba494cb5e8c"	"600848"	"600850"	"1"	"件"	"1"	"0"	"0"	"0"	" "	"01"		"2/8/2025 18:42:23"		"2/8/2025 18:42:20"
"4bf15f78d136432d9e8b902af1091bda"	"602170"	"600356"	"1"	"件"	"1"	"0"	"0"	"0"	" "	"01"		"2/8/2025 18:42:24"		"2/8/2025 18:42:20"
"4bf41987397445ca8cbd9f57fb139581"	"600578"	"600579"	"1"	"件"	"1"	"0"	"0"	"0"	" "	"01"		"2/8/2025 18:42:21"		"2/8/2025 18:42:20"
"4bf8237867584dad88d3c921db5f2fb2"	"601452"	"300139"	"1"	"件"	"1"	"0"	"0"	"0"	" "	"00"		"2/8/2025 18:42:24"		"2/8/2025 18:42:20"
"4bf8d00a25af4f47878ccd0be864b830"	"615921"	"100779"	"1"	"个"	"1"	"0"	"0"	"0"	" "	"00"		"2/8/2025 18:42:26"		"2/8/2025 18:42:20"
"4bfac533652d4df5bf6b9abd364ea432"	"616418"	"616090"	"1"	"件"	"1"	"0"	"0"	"0"	" "	"01"		"2/8/2025 18:42:27"		"2/8/2025 18:42:20"
"4bfafcfb668549ffb3f6a312ff349309"	"615967"	"400455"	"1"	"公斤"	"1"	"0"	"0"	"0"	"根"	"00"		"2/8/2025 18:42:27"		"2/8/2025 18:42:20"
"4bfd987288374846ae8049b40026edee"	"614446
"	"400034"	"1"	"公斤"	"1"	"0"	"0"	"0"	"张"	"00"		"2/8/2025 18:42:23"		"2/8/2025 18:42:20"
"4c052e4cfbe24f97a75a75c3620a8fd3"	"600918"	"600920"	"1"	"件"	"1"	"0"	"0"	"0"	" "	"01"		"2/8/2025 18:42:23"		"2/8/2025 18:42:20"
"4c06a188e6f945f49df25a35dc70f6b9"	"615609"	"605459"	"1"	"件"	"1"	"0"	"0"	"0"	" "	"01"		"2/8/2025 18:42:27"		"2/8/2025 18:42:20"
"4c08dd28b70c4f2ba276e28ca4c6f80a"	"614286
"	"400500"	"1"	"公斤"	"1"	"0"	"0"	"0"	"张"	"00"		"2/8/2025 18:42:25"		"2/8/2025 18:42:20"
"4c0f103626ef4e428fb7befee001e73a"	"615558"	"615557"	"1"	"件"	"1"	"0"	"0"	"0"	" "	"00"		"2/8/2025 18:42:27"		"2/8/2025 18:42:20"
"4c1726275d33403fbce12abe64e49e92"	"601129"	"300040"	"1"	"件"	"1"	"0"	"0"	"0"	" "	"00"		"2/8/2025 18:42:21"		"2/8/2025 18:42:20"
"4c1a559c3b8748a7a25a928502c30c9b"	"615734"	"600167"	"1"	"件"	"1"	"0"	"0"	"0"	" "	"01"		"2/8/2025 18:42:26"		"2/8/2025 18:42:20"
"4c1ed94850c14be1acf9b8e66469c14b"	"650022"	"400034"	"1"	"公斤"	"1"	"0"	"0"	"0"	"张"	"00"		"2/8/2025 18:42:23"		"2/8/2025 18:42:20"
"4c210e276924431f866d787ea9c4c1e4"	"602607"	"100338"	"1"	"个"	"1"	"0"	"0"	"0"	" "	"00"		"2/8/2025 18:42:27"		"2/8/2025 18:42:20"
"4c23a58c25404d7a954209026eb3f7bb"	"600867"	"400267"	"1"	"千克"	"1"	"0"	"0"	"0"	"根"	"00"		"2/8/2025 18:42:23"		"2/8/2025 18:42:20"
"4c258947c2d84da59aedd19b8dbc1598"	"600760"	"400038"	"1"	"千克"	"1"	"0"	"0"	"0"	"张"	"00"		"2/8/2025 18:42:22"		"2/8/2025 18:42:20"
"4c272b922604482a9916872383293565"	"602784"	"601744
"	"1"	"件"	"1"	"0"	"0"	"0"	" "	"01"		"2/8/2025 18:42:27"		"2/8/2025 18:42:20"
"4c27662388fe4ff582c57954ddf72009"	"600404"	"600398"	"1"	"件"	"1"	"0"	"0"	"0"	" "	"01"		"2/8/2025 18:42:22"		"2/8/2025 18:42:20"
"4c27f0de157e49129831825143889bd1"	"616249"	"400391"	"1"	"公斤"	"1"	"0"	"0"	"0"	"张"	"00"		"2/8/2025 18:42:21"		"2/8/2025 18:42:20"
"4c2af2da623d44eebb6669e33bf6853b"	"616819"	"100779"	"1"	"个"	"1"	"0"	"0"	"0"	" "	"00"		"2/8/2025 18:42:27"		"2/8/2025 18:42:20"
"4c2b1c5ab48a40219ad5d1e40fa3eff6"	"615706"	"400038"	"1"	"公斤"	"1"	"0"	"0"	"0"	"张"	"00"		"2/8/2025 18:42:28"		"2/8/2025 18:42:20"
"4c2d118226ab411085c928476406b660"	"600967"	"600394"	"1"	"件"	"1"	"0"	"0"	"0"	" "	"01"		"2/8/2025 18:42:22"		"2/8/2025 18:42:20"
"4c32076e87a44008808a844c3e01c108"	"601102"	"100913"	"1"	"件"	"1"	"0"	"0"	"0"	" "	"00"		"2/8/2025 18:42:22"		"2/8/2025 18:42:20"
"4c34a375028d4547a2b503073c10a311"	"602177"	"600368"	"1"	"件"	"1"	"0"	"0"	"0"	" "	"01"		"2/8/2025 18:42:24"		"2/8/2025 18:42:20"
"4c37a95a52454bcba2700620c298b65d"	"615487"	"650030"	"1"	"件"	"1"	"0"	"0"	"0"	" "	"01"		"2/8/2025 18:42:26"		"2/8/2025 18:42:20"
"4c3881ec95fe4d8ea0673113ee8d0dad"	"615514"	"600694"	"1"	"件"	"1"	"0"	"0"	"0"	" "	"01"		"2/8/2025 18:42:27"		"2/8/2025 18:42:20"
"4c39b7b06a184923b21f72fd2fac6b24"	"600139"	"600137"	"1"	"件"	"1"	"0"	"0"	"0"	" "	"01"		"2/8/2025 18:42:21"		"2/8/2025 18:42:20"
"4c45d780312f4a32999ec59e55a35979"	"602212"	"601931"	"1"	"件"	"1"	"0"	"0"	"0"	" "	"01"		"2/8/2025 18:42:24"		"2/8/2025 18:42:20"
"4c4f5ba518aa4963bcc123df9f6c1514"	"615850"	"615615"	"1"	"件"	"1"	"0"	"0"	"0"	" "	"01"		"2/8/2025 18:42:27"		"2/8/2025 18:42:20"
"4c4f947077ba495f8f7476fc950c35f5"	"602604"	"600080"	"1"	"件"	"1"	"0"	"0"	"0"	" "	"00"		"2/8/2025 18:42:26"		"2/8/2025 18:42:20"
"4c5205b1e111420aabf1ec3b843d1ce3"	"616871"	"101548"	"1"	"个"	"1"	"0"	"0"	"0"	" "	"00"		"2/8/2025 18:42:21"		"2/8/2025 18:42:20"
"4c53875173534561b59e1623c5029321"	"615609"	"601641"	"1"	"件"	"1"	"0"	"0"	"0"	" "	"01"		"2/8/2025 18:42:27"		"2/8/2025 18:42:20"
"4c538f58051e4ace8c705bd13d1b239d"	"600480"	"400038"	"1"	"公斤"	"1"	"0"	"0"	"0"	"张"	"00"		"2/8/2025 18:42:24"		"2/8/2025 18:42:20"
"4c53a550cdf9427f9e1ffde204b145d7"	"601922"	"400191"	"1"	"公斤"	"1"	"0"	"0"	"0"	"张"	"00"		"2/8/2025 18:42:22"		"2/8/2025 18:42:20"
"4c5b303a6e3e44148498a1c62a4d1d01"	"602092"	"400034"	"1"	"公斤"	"1"	"0"	"0"	"0"	"张"	"00"		"2/8/2025 18:42:25"		"2/8/2025 18:42:20"
"4c5cfeab28ec497faf552e4e83655d36"	"600415"	"600108"	"1"	"个"	"1"	"0"	"0"	"0"	" "	"00"		"2/8/2025 18:42:22"		"2/8/2025 18:42:20"
"4c5e324930c8460f8e1c100f16cb1a47"	"600493"	"600164"	"1"	"件"	"1"	"0"	"0"	"0"	" "	"01"		"2/8/2025 18:42:22"		"2/8/2025 18:42:20"
"4c5f53aeeb1b408a8aee677744501ec0"	"616871"	"600935"	"1"	"件"	"1"	"0"	"0"	"0"	" "	"01"		"2/8/2025 18:42:21"		"2/8/2025 18:42:20"
"4c62556671b94b4ba983bc96764d28b3"	"615958"	"615930"	"1"	"件"	"1"	"0"	"0"	"0"	" "	"01"		"2/8/2025 18:42:27"		"2/8/2025 18:42:20"
"4c62ec87bacb410fa2dcd58d8cbe2709"	"616608"	"616604"	"1"	"件"	"1"	"0"	"0"	"0"	" "	"00"		"2/8/2025 18:42:27"		"2/8/2025 18:42:20"
"4c62faef47e34b77be8107b4c04a8699"	"602667"	"600752"	"1"	"件"	"1"	"0"	"0"	"0"	" "	"01"		"2/8/2025 18:42:25"		"2/8/2025 18:42:20"
"4c6975336b034e39a38f696e5da3c126"	"616590"	"400184"	"1"	"公斤"	"1"	"0"	"0"	"0"	"张"	"00"		"2/8/2025 18:42:21"		"2/8/2025 18:42:20"
"4c70269e6f3d4914bef9cf89db3d938e"	"615483"	"612104"	"1"	"件"	"1"	"0"	"0"	"0"	" "	"01"		"2/8/2025 18:42:26"		"2/8/2025 18:42:20"
